Produksi_kWh,Kesusutan_kWh,Persentase_,Terjual_kWh,Pelanggan,Tahun,YearMonth,Bulan,Efficiency_,Energy_Loss_kWh,Customer_Growth_Rate
99446134.0,6176137.0,6.21,93269997.0,306560.0,2018,2018-11,11,93.7894649579842,6176137.0,0.39988340827736835
101645782.0,6722389.0,6.61,94923393.0,307738.0,2018,2018-12,12,93.38645552453913,6722389.0,0.3842640918580331
132342829.0,11853724.0,8.97,94513531.0,308885.0,2019,2019-01,1,71.41567980234123,37829298.0,0.37271965113181427
128923068.0,13973938.0,10.86,90023146.0,310072.0,2019,2019-02,2,69.82702738659616,38899922.0,0.38428541366528624
144497408.0,12805364.0,8.88,98581044.0,311114.0,2019,2019-03,3,68.22339955053035,45916364.0,0.3360509817074808
140254561.0,12053187.0,8.61,96630814.0,311937.0,2019,2019-04,4,68.8967355578547,43623747.0,0.2645332579054527
145531722.0,11982966.0,8.25,98619182.0,312735.0,2019,2019-05,5,67.76473242033101,46912540.0,0.25582088690985216
129535162.0,9363316.0,7.24,88769184.0,313440.0,2019,2019-06,6,68.52902534680119,40765978.0,0.22543047628182933
141050672.0,10817750.0,7.68,95516443.0,314805.0,2019,2019-07,7,67.71782200371226,45534229.0,0.43549004594181095
145024168.0,12208438.0,8.43,96854664.0,316031.0,2019,2019-08,8,66.7851885211298,48169504.0,0.38944743571416307
146622012.0,11953738.0,8.17,98768808.0,317121.0,2019,2019-09,9,67.36287863789511,47853204.0,0.34490287345227966
147437172.0,10899516.0,7.41,99991465.0,318394.0,2019,2019-10,10,67.81971170743833,47445707.0,0.40142406210879056
150694435.0,10381038.0,6.9,99699736.0,319349.0,2019,2019-11,11,66.16019762109995,50994699.0,0.2999428381188052
152613616.0,10552785.0,6.93,100823262.0,320533.0,2019,2019-12,12,66.06439493577034,51790354.0,0.3707542531838248
154550640.0,9344622.0,6.06,134800007.0,472265.0,2020,2020-01,1,87.22060743326588,19750633.0,47.337403637067
146573070.0,9987292.0,6.83,127520104.0,474009.0,2020,2020-02,2,87.00104596294531,19052966.0,0.3692841942553482
157909217.0,14418933.0,9.13,134449668.0,475916.0,2020,2020-03,3,85.14364807470358,23459549.0,0.40231303625035686
147492693.0,5357390.0,3.63,133182609.0,478242.0,2020,2020-04,4,90.2977674968617,14310084.0,0.48874171072206263
150984154.0,10550732.0,6.99,129320658.0,479853.0,2020,2020-05,5,85.65180820233626,21663496.0,0.33685874515412273
144317572.0,8892544.0,6.16,125208871.0,482217.0,2020,2020-06,6,86.7592693424748,19108701.0,0.4926508743302582
146216872.0,8321303.0,5.69,126971374.0,484440.0,2020,2020-07,7,86.83770365433614,19245498.0,0.4609957757607086
147974968.0,8589668.0,5.81,128887249.0,486399.0,2020,2020-08,8,87.1007108445531,19087719.0,0.4043844438939903
146990218.0,7861932.0,5.35,126566811.0,488551.0,2020,2020-09,9,86.10560125844565,20423407.0,0.44243512013799613
151794001.0,8651978.0,5.7,129625389.0,490447.0,2020,2020-10,10,85.3955941249615,22168612.0,0.3880864024431441
151776858.0,7508830.0,4.95,100108400.0,492973.0,2020,2020-11,11,65.95761786029331,51668458.0,0.5150403611399401
153161865.0,7759069.0,5.07,130520177.0,495341.0,2020,2020-12,12,85.21715049630664,22641688.0,0.4803508508579579
138320138.0,6040096.0,4.37,119744729.0,499600.0,2021,2021-02,2,86.57071250174721,18575409.0,0.8598117256596982
154524371.0,15340934.0,9.93,126194239.0,501735.0,2021,2021-03,3,81.66623697177191,28330132.0,0.4273418734987988
151495912.0,10394033.0,6.86,129463061.0,503940.0,2021,2021-04,4,85.45647159112781,22032851.0,0.43947502167478447
157104827.0,4860407.0,3.09,138820115.0,505468.0,2021,2021-05,5,88.361457538157,18284712.0,0.3032106996864625
154870042.0,7763177.0,5.01,134376106.0,507352.0,2021,2021-06,6,86.76701075602472,20493936.0,0.37272389152231966
152529804.0,8559353.0,5.61,132286573.0,509277.0,2021,2021-07,7,86.72834392418153,20243231.0,0.37942099370851246
153491698.0,7639176.0,4.98,133077894.0,511605.0,2021,2021-08,8,86.70038558046312,20413804.0,0.4571186211040468
149351604.0,7698986.0,5.15,129802654.0,513707.0,2021,2021-09,9,86.91078670972962,19548950.0,0.4108638500405659
163134588.0,9494026.0,5.82,142351208.0,515420.0,2021,2021-10,10,87.25997947167403,20783380.0,0.33345856684841024
155215411.0,6980465.0,4.5,138459672.0,517187.0,2021,2021-11,11,89.20484835104422,16755739.0,0.3428272088781936
157602253.0,7948808.0,5.04,137888472.0,520187.0,2021,2021-12,12,87.49143452917517,19713781.0,0.5800609837447679
154784834.0,10666810.0,6.89,136216653.0,521760.0,2022,2022-01,1,88.00387575439078,18568181.0,0.3023912554523722
141256952.0,9847862.0,6.97,124765429.0,523390.0,2022,2022-02,2,88.3251600954833,16491523.0,0.31240417049984703
157871161.0,11574916.0,7.33,138474440.0,525225.0,2022,2022-03,3,87.71357550224135,19396721.0,0.35059897972831155
157024672.0,11417483.0,7.27,137341640.0,526924.0,2022,2022-04,4,87.4650067729484,19683032.0,0.32348041315626297
